EGID_chiff;EWID;Belegungsjahr;Bauperiode;Quartiersgruppe;Quartiersgruppe Name;Wohnungsgroesse;Anz_Kinder;Anz_Erwachsene;HH_Typ;HH_Typ_label;Erstellungsjahr
43-158-141-35-78-230-49-199-2-66-164-98-243-251-52-6-219-51-49-153-30-132-239-55-149-151-166-181-191-29-130-128;2;2018;8022;11;Quartiergruppe Winkeln;4;0;2;5;Haushalte mit zwei Erwachsenen;2017
43-158-141-35-78-230-49-199-2-66-164-98-243-251-52-6-219-51-49-153-30-132-239-55-149-151-166-181-191-29-130-128;3;2017;8022;11;Quartiergruppe Winkeln;2;0;1;1;Einpersonenhaushalt;2017
43-158-141-35-78-230-49-199-2-66-164-98-243-251-52-6-219-51-49-153-30-132-239-55-149-151-166-181-191-29-130-128;3;2018;8022;11;Quartiergruppe Winkeln;2;0;1;1;Einpersonenhaushalt;2017
43-158-141-35-78-230-49-199-2-66-164-98-243-251-52-6-219-51-49-153-30-132-239-55-149-151-166-181-191-29-130-128;4;2019;8022;11;Quartiergruppe Winkeln;4;1;1;2;Eine erwachsene Person mit mindestens einer Person unter 18 Jahren;2017
43-158-141-35-78-230-49-199-2-66-164-98-243-251-52-6-219-51-49-153-30-132-239-55-149-151-166-181-191-29-130-128;5;2018;8022;11;Quartiergruppe Winkeln;4;2;1;2;Eine erwachsene Person mit mindestens einer Person unter 18 Jahren;2017
43-158-141-35-78-230-49-199-2-66-164-98-243-251-52-6-219-51-49-153-30-132-239-55-149-151-166-181-191-29-130-128;6;2017;8022;11;Quartiergruppe Winkeln;3;0;2;5;Haushalte mit zwei Erwachsenen;2017
43-158-141-35-78-230-49-199-2-66-164-98-243-251-52-6-219-51-49-153-30-132-239-55-149-151-166-181-191-29-130-128;6;2019;8022;11;Quartiergruppe Winkeln;3;0;2;5;Haushalte mit zwei Erwachsenen;2017
43-158-141-35-78-230-49-199-2-66-164-98-243-251-52-6-219-51-49-153-30-132-239-55-149-151-166-181-191-29-130-128;7;2019;8022;11;Quartiergruppe Winkeln;3;0;1;1;Einpersonenhaushalt;2017
43-158-141-35-78-230-49-199-2-66-164-98-243-251-52-6-219-51-49-153-30-132-239-55-149-151-166-181-191-29-130-128;9;2019;8022;11;Quartiergruppe Winkeln;4;0;2;5;Haushalte mit zwei Erwachsenen;2017
44-118-66-59-68-105-50-123-241-210-125-187-54-141-182-48-229-198-138-23-131-69-0-148-231-153-183-66-135-135-117-133;2;2017;8022;23;Quartiergruppe St.Georgen;3;0;2;5;Haushalte mit zwei Erwachsenen;2014
44-118-66-59-68-105-50-123-241-210-125-187-54-141-182-48-229-198-138-23-131-69-0-148-231-153-183-66-135-135-117-133;3;2014;8022;23;Quartiergruppe St.Georgen;4;1;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2014
44-118-66-59-68-105-50-123-241-210-125-187-54-141-182-48-229-198-138-23-131-69-0-148-231-153-183-66-135-135-117-133;5;2016;8022;23;Quartiergruppe St.Georgen;5;0;1;1;Einpersonenhaushalt;2014
44-118-66-59-68-105-50-123-241-210-125-187-54-141-182-48-229-198-138-23-131-69-0-148-231-153-183-66-135-135-117-133;5;2017;8022;23;Quartiergruppe St.Georgen;5;0;1;1;Einpersonenhaushalt;2014
45-49-113-141-150-82-246-120-211-140-12-1-174-145-52-100-172-219-70-36-149-192-3-147-111-57-4-143-47-86-157-112;2;2017;8022;34;Quartiergruppe Notkersegg;4;0;2;5;Haushalte mit zwei Erwachsenen;2012
45-49-113-141-150-82-246-120-211-140-12-1-174-145-52-100-172-219-70-36-149-192-3-147-111-57-4-143-47-86-157-112;2;2019;8022;34;Quartiergruppe Notkersegg;4;0;2;5;Haushalte mit zwei Erwachsenen;2012
45-79-174-233-250-150-187-60-178-222-101-81-18-78-137-195-134-249-3-100-45-175-94-17-188-51-93-165-4-105-252-69;3;2018;8023;23;Quartiergruppe St.Georgen;2;0;1;1;Einpersonenhaushalt;2018
45-79-174-233-250-150-187-60-178-222-101-81-18-78-137-195-134-249-3-100-45-175-94-17-188-51-93-165-4-105-252-69;3;2019;8023;23;Quartiergruppe St.Georgen;2;0;1;1;Einpersonenhaushalt;2018
45-79-174-233-250-150-187-60-178-222-101-81-18-78-137-195-134-249-3-100-45-175-94-17-188-51-93-165-4-105-252-69;7;2018;8023;23;Quartiergruppe St.Georgen;3;1;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2018
45-79-174-233-250-150-187-60-178-222-101-81-18-78-137-195-134-249-3-100-45-175-94-17-188-51-93-165-4-105-252-69;8;2019;8023;23;Quartiergruppe St.Georgen;3;0;1;1;Einpersonenhaushalt;2018
45-79-174-233-250-150-187-60-178-222-101-81-18-78-137-195-134-249-3-100-45-175-94-17-188-51-93-165-4-105-252-69;10;2018;8023;23;Quartiergruppe St.Georgen;3;0;2;5;Haushalte mit zwei Erwachsenen;2018
46-117-1-51-242-94-241-122-1-96-198-173-40-150-8-26-144-187-222-95-90-103-152-126-131-185-218-160-42-235-24-10;2;2011;8022;35;Quartiergruppe Neudorf;4;0;3;6;Haushalte mit drei oder mehr Erwachsenen;2011
46-117-1-51-242-94-241-122-1-96-198-173-40-150-8-26-144-187-222-95-90-103-152-126-131-185-218-160-42-235-24-10;7;2011;8022;35;Quartiergruppe Neudorf;3;0;4;6;Haushalte mit drei oder mehr Erwachsenen;2011
47-101-187-56-17-113-63-222-239-189-193-190-130-39-252-184-226-104-159-149-17-158-213-32-65-201-16-206-247-179-248-115;1;2015;8022;12;Quartiergruppe Bruggen;3;0;1;1;Einpersonenhaushalt;2013
47-101-187-56-17-113-63-222-239-189-193-190-130-39-252-184-226-104-159-149-17-158-213-32-65-201-16-206-247-179-248-115;2;2017;8022;12;Quartiergruppe Bruggen;4;0;2;5;Haushalte mit zwei Erwachsenen;2013
47-101-187-56-17-113-63-222-239-189-193-190-130-39-252-184-226-104-159-149-17-158-213-32-65-201-16-206-247-179-248-115;4;2016;8022;12;Quartiergruppe Bruggen;4;0;2;5;Haushalte mit zwei Erwachsenen;2013
47-101-187-56-17-113-63-222-239-189-193-190-130-39-252-184-226-104-159-149-17-158-213-32-65-201-16-206-247-179-248-115;5;2014;8022;12;Quartiergruppe Bruggen;3;0;1;1;Einpersonenhaushalt;2013
47-101-187-56-17-113-63-222-239-189-193-190-130-39-252-184-226-104-159-149-17-158-213-32-65-201-16-206-247-179-248-115;5;2015;8022;12;Quartiergruppe Bruggen;3;0;1;1;Einpersonenhaushalt;2013
47-101-187-56-17-113-63-222-239-189-193-190-130-39-252-184-226-104-159-149-17-158-213-32-65-201-16-206-247-179-248-115;5;2018;8022;12;Quartiergruppe Bruggen;3;0;2;5;Haushalte mit zwei Erwachsenen;2013
47-101-187-56-17-113-63-222-239-189-193-190-130-39-252-184-226-104-159-149-17-158-213-32-65-201-16-206-247-179-248-115;6;2015;8022;12;Quartiergruppe Bruggen;4;0;3;6;Haushalte mit drei oder mehr Erwachsenen;2013
47-101-187-56-17-113-63-222-239-189-193-190-130-39-252-184-226-104-159-149-17-158-213-32-65-201-16-206-247-179-248-115;8;2014;8022;12;Quartiergruppe Bruggen;2;0;1;1;Einpersonenhaushalt;2013
47-101-187-56-17-113-63-222-239-189-193-190-130-39-252-184-226-104-159-149-17-158-213-32-65-201-16-206-247-179-248-115;8;2019;8022;12;Quartiergruppe Bruggen;2;0;2;5;Haushalte mit zwei Erwachsenen;2013
47-175-43-223-13-55-210-122-173-248-184-98-127-116-210-19-126-154-149-166-120-21-34-59-90-246-169-53-12-147-17-91;1;2013;8022;13;Quartiergruppe Lachen;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
47-175-43-223-13-55-210-122-173-248-184-98-127-116-210-19-126-154-149-166-120-21-34-59-90-246-169-53-12-147-17-91;1;2015;8022;13;Quartiergruppe Lachen;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
47-175-43-223-13-55-210-122-173-248-184-98-127-116-210-19-126-154-149-166-120-21-34-59-90-246-169-53-12-147-17-91;2;2015;8022;13;Quartiergruppe Lachen;4;0;1;1;Einpersonenhaushalt;2012
47-175-43-223-13-55-210-122-173-248-184-98-127-116-210-19-126-154-149-166-120-21-34-59-90-246-169-53-12-147-17-91;2;2018;8022;13;Quartiergruppe Lachen;4;0;2;5;Haushalte mit zwei Erwachsenen;2012
47-175-43-223-13-55-210-122-173-248-184-98-127-116-210-19-126-154-149-166-120-21-34-59-90-246-169-53-12-147-17-91;3;2013;8022;13;Quartiergruppe Lachen;4;0;3;6;Haushalte mit drei oder mehr Erwachsenen;2012
47-175-43-223-13-55-210-122-173-248-184-98-127-116-210-19-126-154-149-166-120-21-34-59-90-246-169-53-12-147-17-91;4;2018;8022;13;Quartiergruppe Lachen;4;0;2;5;Haushalte mit zwei Erwachsenen;2012
47-175-43-223-13-55-210-122-173-248-184-98-127-116-210-19-126-154-149-166-120-21-34-59-90-246-169-53-12-147-17-91;5;2018;8022;13;Quartiergruppe Lachen;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
47-175-43-223-13-55-210-122-173-248-184-98-127-116-210-19-126-154-149-166-120-21-34-59-90-246-169-53-12-147-17-91;5;2019;8022;13;Quartiergruppe Lachen;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
47-175-43-223-13-55-210-122-173-248-184-98-127-116-210-19-126-154-149-166-120-21-34-59-90-246-169-53-12-147-17-91;6;2017;8022;13;Quartiergruppe Lachen;3;1;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2012
47-198-178-220-146-196-228-133-126-192-144-144-6-16-132-72-29-58-151-39-199-33-220-47-130-89-19-91-113-190-169-122;1;2012;8022;33;Quartiergruppe St.Fiden;5;0;2;5;Haushalte mit zwei Erwachsenen;2011
47-198-178-220-146-196-228-133-126-192-144-144-6-16-132-72-29-58-151-39-199-33-220-47-130-89-19-91-113-190-169-122;1;2015;8022;33;Quartiergruppe St.Fiden;5;0;2;5;Haushalte mit zwei Erwachsenen;2011
47-198-178-220-146-196-228-133-126-192-144-144-6-16-132-72-29-58-151-39-199-33-220-47-130-89-19-91-113-190-169-122;1;2018;8022;33;Quartiergruppe St.Fiden;5;0;2;5;Haushalte mit zwei Erwachsenen;2011
47-198-178-220-146-196-228-133-126-192-144-144-6-16-132-72-29-58-151-39-199-33-220-47-130-89-19-91-113-190-169-122;2;2013;8022;33;Quartiergruppe St.Fiden;5;0;1;1;Einpersonenhaushalt;2011
47-198-178-220-146-196-228-133-126-192-144-144-6-16-132-72-29-58-151-39-199-33-220-47-130-89-19-91-113-190-169-122;3;2013;8022;33;Quartiergruppe St.Fiden;5;0;2;5;Haushalte mit zwei Erwachsenen;2011
47-198-178-220-146-196-228-133-126-192-144-144-6-16-132-72-29-58-151-39-199-33-220-47-130-89-19-91-113-190-169-122;3;2017;8022;33;Quartiergruppe St.Fiden;5;1;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2011
48-74-38-156-54-54-206-246-65-233-127-183-174-194-227-192-127-168-168-217-197-152-129-79-117-0-61-138-149-205-145-99;4;2013;8022;21;Quartiergruppe Rosenberg;4;0;2;5;Haushalte mit zwei Erwachsenen;2013
48-74-38-156-54-54-206-246-65-233-127-183-174-194-227-192-127-168-168-217-197-152-129-79-117-0-61-138-149-205-145-99;4;2016;8022;21;Quartiergruppe Rosenberg;4;0;2;5;Haushalte mit zwei Erwachsenen;2013
48-74-38-156-54-54-206-246-65-233-127-183-174-194-227-192-127-168-168-217-197-152-129-79-117-0-61-138-149-205-145-99;4;2019;8022;21;Quartiergruppe Rosenberg;4;3;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2013
48-74-38-156-54-54-206-246-65-233-127-183-174-194-227-192-127-168-168-217-197-152-129-79-117-0-61-138-149-205-145-99;5;2017;8022;21;Quartiergruppe Rosenberg;2;0;1;1;Einpersonenhaushalt;2013
48-74-38-156-54-54-206-246-65-233-127-183-174-194-227-192-127-168-168-217-197-152-129-79-117-0-61-138-149-205-145-99;6;2014;8022;21;Quartiergruppe Rosenberg;3;0;1;1;Einpersonenhaushalt;2013
48-74-38-156-54-54-206-246-65-233-127-183-174-194-227-192-127-168-168-217-197-152-129-79-117-0-61-138-149-205-145-99;6;2015;8022;21;Quartiergruppe Rosenberg;3;0;1;1;Einpersonenhaushalt;2013
48-74-38-156-54-54-206-246-65-233-127-183-174-194-227-192-127-168-168-217-197-152-129-79-117-0-61-138-149-205-145-99;6;2019;8022;21;Quartiergruppe Rosenberg;3;0;1;1;Einpersonenhaushalt;2013
48-74-38-156-54-54-206-246-65-233-127-183-174-194-227-192-127-168-168-217-197-152-129-79-117-0-61-138-149-205-145-99;8;2013;8022;21;Quartiergruppe Rosenberg;2;0;1;1;Einpersonenhaushalt;2013
48-74-38-156-54-54-206-246-65-233-127-183-174-194-227-192-127-168-168-217-197-152-129-79-117-0-61-138-149-205-145-99;8;2016;8022;21;Quartiergruppe Rosenberg;2;0;1;1;Einpersonenhaushalt;2013
48-74-38-156-54-54-206-246-65-233-127-183-174-194-227-192-127-168-168-217-197-152-129-79-117-0-61-138-149-205-145-99;10;2014;8022;21;Quartiergruppe Rosenberg;4;0;2;5;Haushalte mit zwei Erwachsenen;2013
48-74-38-156-54-54-206-246-65-233-127-183-174-194-227-192-127-168-168-217-197-152-129-79-117-0-61-138-149-205-145-99;10;2017;8022;21;Quartiergruppe Rosenberg;4;0;1;1;Einpersonenhaushalt;2013
48-74-38-156-54-54-206-246-65-233-127-183-174-194-227-192-127-168-168-217-197-152-129-79-117-0-61-138-149-205-145-99;12;2013;8022;21;Quartiergruppe Rosenberg;3;0;1;1;Einpersonenhaushalt;2013
48-74-38-156-54-54-206-246-65-233-127-183-174-194-227-192-127-168-168-217-197-152-129-79-117-0-61-138-149-205-145-99;14;2015;8022;21;Quartiergruppe Rosenberg;3;0;2;5;Haushalte mit zwei Erwachsenen;2013
48-74-38-156-54-54-206-246-65-233-127-183-174-194-227-192-127-168-168-217-197-152-129-79-117-0-61-138-149-205-145-99;14;2018;8022;21;Quartiergruppe Rosenberg;3;0;2;5;Haushalte mit zwei Erwachsenen;2013
49-42-53-212-250-233-34-218-105-198-7-37-103-42-1-218-80-153-181-214-125-145-131-130-215-126-81-31-203-65-222-23;1;2017;8022;13;Quartiergruppe Lachen;4;0;2;5;Haushalte mit zwei Erwachsenen;2014
4-174-139-190-30-57-48-162-67-92-28-51-16-124-153-64-150-137-29-120-44-91-131-137-178-64-235-125-140-29-70-159;2;2014;8022;26;Quartiergruppe Linsebühl - Dreilinden;2;0;1;1;Einpersonenhaushalt;2013
4-174-139-190-30-57-48-162-67-92-28-51-16-124-153-64-150-137-29-120-44-91-131-137-178-64-235-125-140-29-70-159;2;2018;8022;26;Quartiergruppe Linsebühl - Dreilinden;2;0;1;1;Einpersonenhaushalt;2013
4-174-139-190-30-57-48-162-67-92-28-51-16-124-153-64-150-137-29-120-44-91-131-137-178-64-235-125-140-29-70-159;2;2019;8022;26;Quartiergruppe Linsebühl - Dreilinden;2;0;1;1;Einpersonenhaushalt;2013
4-174-139-190-30-57-48-162-67-92-28-51-16-124-153-64-150-137-29-120-44-91-131-137-178-64-235-125-140-29-70-159;5;2013;8022;26;Quartiergruppe Linsebühl - Dreilinden;3;0;1;1;Einpersonenhaushalt;2013
4-174-139-190-30-57-48-162-67-92-28-51-16-124-153-64-150-137-29-120-44-91-131-137-178-64-235-125-140-29-70-159;5;2016;8022;26;Quartiergruppe Linsebühl - Dreilinden;3;0;1;1;Einpersonenhaushalt;2013
4-174-139-190-30-57-48-162-67-92-28-51-16-124-153-64-150-137-29-120-44-91-131-137-178-64-235-125-140-29-70-159;7;2018;8022;26;Quartiergruppe Linsebühl - Dreilinden;3;0;2;5;Haushalte mit zwei Erwachsenen;2013
4-174-139-190-30-57-48-162-67-92-28-51-16-124-153-64-150-137-29-120-44-91-131-137-178-64-235-125-140-29-70-159;9;2013;8022;26;Quartiergruppe Linsebühl - Dreilinden;3;0;3;6;Haushalte mit drei oder mehr Erwachsenen;2013
4-174-139-190-30-57-48-162-67-92-28-51-16-124-153-64-150-137-29-120-44-91-131-137-178-64-235-125-140-29-70-159;9;2015;8022;26;Quartiergruppe Linsebühl - Dreilinden;3;0;3;6;Haushalte mit drei oder mehr Erwachsenen;2013
4-174-139-190-30-57-48-162-67-92-28-51-16-124-153-64-150-137-29-120-44-91-131-137-178-64-235-125-140-29-70-159;10;2019;8022;26;Quartiergruppe Linsebühl - Dreilinden;3;0;1;1;Einpersonenhaushalt;2013
50-187-235-132-195-239-184-120-190-79-233-246-194-13-125-219-62-197-55-57-24-57-119-76-144-219-26-202-234-216-112-174;1;2019;8023;12;Quartiergruppe Bruggen;4;0;2;5;Haushalte mit zwei Erwachsenen;2017
51-84-182-196-137-135-224-130-72-196-206-184-216-217-132-243-99-57-131-159-80-200-235-88-113-230-252-90-72-149-125-123;2;2019;8023;11;Quartiergruppe Winkeln;2;0;1;1;Einpersonenhaushalt;2019
51-84-182-196-137-135-224-130-72-196-206-184-216-217-132-243-99-57-131-159-80-200-235-88-113-230-252-90-72-149-125-123;4;2019;8023;11;Quartiergruppe Winkeln;2;0;1;1;Einpersonenhaushalt;2019
54-74-154-125-237-157-8-246-56-245-40-194-239-79-224-16-247-227-78-231-238-129-197-59-125-131-7-179-40-58-135-171;2;2018;8022;33;Quartiergruppe St.Fiden;3;0;2;5;Haushalte mit zwei Erwachsenen;2015
54-74-154-125-237-157-8-246-56-245-40-194-239-79-224-16-247-227-78-231-238-129-197-59-125-131-7-179-40-58-135-171;4;2017;8022;33;Quartiergruppe St.Fiden;3;0;1;1;Einpersonenhaushalt;2015
54-74-154-125-237-157-8-246-56-245-40-194-239-79-224-16-247-227-78-231-238-129-197-59-125-131-7-179-40-58-135-171;4;2018;8022;33;Quartiergruppe St.Fiden;3;0;1;1;Einpersonenhaushalt;2015
54-74-154-125-237-157-8-246-56-245-40-194-239-79-224-16-247-227-78-231-238-129-197-59-125-131-7-179-40-58-135-171;7;2015;8022;33;Quartiergruppe St.Fiden;3;0;2;5;Haushalte mit zwei Erwachsenen;2015
54-74-154-125-237-157-8-246-56-245-40-194-239-79-224-16-247-227-78-231-238-129-197-59-125-131-7-179-40-58-135-171;7;2017;8022;33;Quartiergruppe St.Fiden;3;0;2;5;Haushalte mit zwei Erwachsenen;2015
56-186-130-63-79-11-112-63-149-229-190-91-58-39-168-13-243-108-207-6-81-65-146-147-134-238-68-161-61-112-182-90;2;2018;8023;25;Quartiergruppe St.Jakob;5;1;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2017
56-68-12-155-229-233-217-165-59-217-214-16-91-127-140-54-80-141-13-184-139-20-211-226-48-25-172-19-220-27-101-204;3;2019;8022;12;Quartiergruppe Bruggen;3;0;1;1;Einpersonenhaushalt;2014
56-68-12-155-229-233-217-165-59-217-214-16-91-127-140-54-80-141-13-184-139-20-211-226-48-25-172-19-220-27-101-204;4;2018;8022;12;Quartiergruppe Bruggen;4;0;2;5;Haushalte mit zwei Erwachsenen;2014
56-68-12-155-229-233-217-165-59-217-214-16-91-127-140-54-80-141-13-184-139-20-211-226-48-25-172-19-220-27-101-204;5;2015;8022;12;Quartiergruppe Bruggen;3;0;1;1;Einpersonenhaushalt;2014
56-68-12-155-229-233-217-165-59-217-214-16-91-127-140-54-80-141-13-184-139-20-211-226-48-25-172-19-220-27-101-204;5;2019;8022;12;Quartiergruppe Bruggen;3;0;1;1;Einpersonenhaushalt;2014
56-68-12-155-229-233-217-165-59-217-214-16-91-127-140-54-80-141-13-184-139-20-211-226-48-25-172-19-220-27-101-204;6;2019;8022;12;Quartiergruppe Bruggen;4;0;1;1;Einpersonenhaushalt;2014
56-68-12-155-229-233-217-165-59-217-214-16-91-127-140-54-80-141-13-184-139-20-211-226-48-25-172-19-220-27-101-204;7;2018;8022;12;Quartiergruppe Bruggen;3;0;1;1;Einpersonenhaushalt;2014
56-68-12-155-229-233-217-165-59-217-214-16-91-127-140-54-80-141-13-184-139-20-211-226-48-25-172-19-220-27-101-204;8;2019;8022;12;Quartiergruppe Bruggen;4;0;2;5;Haushalte mit zwei Erwachsenen;2014
56-68-12-155-229-233-217-165-59-217-214-16-91-127-140-54-80-141-13-184-139-20-211-226-48-25-172-19-220-27-101-204;9;2017;8022;12;Quartiergruppe Bruggen;2;0;1;1;Einpersonenhaushalt;2014
56-68-12-155-229-233-217-165-59-217-214-16-91-127-140-54-80-141-13-184-139-20-211-226-48-25-172-19-220-27-101-204;10;2014;8022;12;Quartiergruppe Bruggen;3;0;2;5;Haushalte mit zwei Erwachsenen;2014
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;2;2012;8022;32;Quartiergruppe Langgass - Heiligkreuz;2;0;1;1;Einpersonenhaushalt;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;2;2017;8022;32;Quartiergruppe Langgass - Heiligkreuz;2;0;1;1;Einpersonenhaushalt;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;2;2018;8022;32;Quartiergruppe Langgass - Heiligkreuz;2;0;1;1;Einpersonenhaushalt;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;4;2012;8022;32;Quartiergruppe Langgass - Heiligkreuz;3;0;1;1;Einpersonenhaushalt;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;5;2013;8022;32;Quartiergruppe Langgass - Heiligkreuz;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;5;2019;8022;32;Quartiergruppe Langgass - Heiligkreuz;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;6;2012;8022;32;Quartiergruppe Langgass - Heiligkreuz;2;0;1;1;Einpersonenhaushalt;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;6;2013;8022;32;Quartiergruppe Langgass - Heiligkreuz;2;0;1;1;Einpersonenhaushalt;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;6;2017;8022;32;Quartiergruppe Langgass - Heiligkreuz;2;0;2;5;Haushalte mit zwei Erwachsenen;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;8;2018;8022;32;Quartiergruppe Langgass - Heiligkreuz;3;0;3;6;Haushalte mit drei oder mehr Erwachsenen;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;8;2019;8022;32;Quartiergruppe Langgass - Heiligkreuz;3;0;3;6;Haushalte mit drei oder mehr Erwachsenen;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;11;2016;8022;32;Quartiergruppe Langgass - Heiligkreuz;3;0;1;1;Einpersonenhaushalt;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;12;2013;8022;32;Quartiergruppe Langgass - Heiligkreuz;2;0;1;1;Einpersonenhaushalt;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;13;2015;8022;32;Quartiergruppe Langgass - Heiligkreuz;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;14;2016;8022;32;Quartiergruppe Langgass - Heiligkreuz;4;0;2;5;Haushalte mit zwei Erwachsenen;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;14;2017;8022;32;Quartiergruppe Langgass - Heiligkreuz;4;0;2;5;Haushalte mit zwei Erwachsenen;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;21;2019;8022;32;Quartiergruppe Langgass - Heiligkreuz;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;23;2019;8022;32;Quartiergruppe Langgass - Heiligkreuz;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;24;2019;8022;32;Quartiergruppe Langgass - Heiligkreuz;4;0;1;1;Einpersonenhaushalt;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;27;2019;8022;32;Quartiergruppe Langgass - Heiligkreuz;4;0;4;6;Haushalte mit drei oder mehr Erwachsenen;2012
57-161-240-100-87-127-252-243-192-254-94-146-16-137-211-201-145-46-75-222-103-59-81-176-82-57-124-7-44-34-91-172;28;2019;8022;32;Quartiergruppe Langgass - Heiligkreuz;4;0;1;1;Einpersonenhaushalt;2012
